,price
112028,0.9900000000000002
120369,0.9900000000000002
98675,0.9900000000000002
111378,0.9900000000000002
112031,0.9900000000000002
122266,0.9900000000000002
112032,0.9900000000000002
122265,0.9900000000000002
120180,0.9900000000000002
97138,0.9900000000000002
99754,0.9900000000000002
99394,0.9900000000000002
99758,0.9900000000000002
122262,0.9900000000000002
95217,0.9900000000000002
95221,0.9900000000000002
111366,0.9900000000000002
99393,0.9900000000000002
97133,0.9900000000000002
99799,0.9900000000000002
111349,0.9900000000000002
120163,0.9900000000000002
99831,0.9900000000000002
121218,0.9900000000000002
111329,0.9900000000000002
111328,0.9900000000000002
111327,0.9900000000000002
111326,0.9900000000000002
99832,0.9900000000000002
111325,0.9900000000000002
95247,0.9900000000000002
120160,0.9900000000000002
99367,0.9900000000000002
112100,0.9900000000000002
111322,0.9900000000000002
112101,0.9900000000000002
95249,0.9900000000000002
95253,0.9900000000000002
99365,0.9900000000000002
99355,0.9900000000000002
95261,0.9900000000000002
99828,0.9900000000000002
122418,0.9900000000000002
120169,0.9900000000000002
122257,0.9900000000000002
98655,0.9900000000000002
99800,0.9900000000000002
121184,0.9900000000000002
111347,0.9900000000000002
111344,0.9900000000000002
99808,0.9900000000000002
99385,0.9900000000000002
99384,0.9900000000000002
99809,0.9900000000000002
98648,0.9900000000000002
95242,0.9900000000000002
112082,0.9900000000000002
111339,0.9900000000000002
99383,0.9900000000000002
112084,0.9900000000000002
99382,0.9900000000000002
99374,0.9900000000000002
111333,0.9900000000000002
111332,0.9900000000000002
122234,0.9900000000000002
112182,0.9900000000000002
111382,0.9900000000000002
120443,0.9900000000000002
121159,0.9900000000000002
97185,0.9900000000000002
120113,0.9900000000000002
95466,0.9900000000000002
99232,0.9900000000000002
121157,0.9900000000000002
95477,0.9900000000000002
99931,0.9900000000000002
87337,0.9900000000000002
112266,0.9900000000000002
97228,0.9900000000000002
112267,0.9900000000000002
99227,0.9900000000000002
99934,0.9900000000000002
99225,0.9900000000000002
95482,0.9900000000000002
95484,0.9900000000000002
121155,0.9900000000000002
99938,0.9900000000000002
105701,0.9900000000000002
112258,0.9900000000000002
95464,0.9900000000000002
121160,0.9900000000000002
120437,0.9900000000000002
98689,0.9900000000000002
120119,0.9900000000000002
95414,0.9900000000000002
95419,0.9900000000000002
95422,0.9900000000000002
99916,0.9900000000000002
122445,0.9900000000000002
95429,0.9900000000000002
95432,0.9900000000000002
95433,0.9900000000000002
97089,0.9900000000000002
95439,0.9900000000000002
99233,0.9900000000000002
99922,0.9900000000000002
97229,0.9900000000000002
120432,0.9900000000000002
122207,0.9900000000000002
95452,0.9900000000000002
120436,0.9900000000000002
95489,0.9900000000000002
97078,0.9900000000000002
112275,0.9900000000000002
99941,0.9900000000000002
112288,0.9900000000000002
99207,0.9900000000000002
97050,0.9900000000000002
99942,0.9900000000000002
95507,0.9900000000000002
112292,0.9900000000000002
95510,0.9900000000000002
97048,0.9900000000000002
97047,0.9900000000000002
112296,0.9900000000000002
95515,0.9900000000000002
99199,0.9900000000000002
95522,0.9900000000000002
105689,0.9900000000000002
97041,0.9900000000000002
112300,0.9900000000000002
105688,0.9900000000000002
99195,0.9900000000000002
97037,0.9900000000000002
97053,0.9900000000000002
95503,0.9900000000000002
105700,0.9900000000000002
120105,0.9900000000000002
120447,0.9900000000000002
99215,0.9900000000000002
97072,0.9900000000000002
120448,0.9900000000000002
95495,0.9900000000000002
97070,0.9900000000000002
99939,0.9900000000000002
97068,0.9900000000000002
97067,0.9900000000000002
112281,0.9900000000000002
97066,0.9900000000000002
95496,0.9900000000000002
121151,0.9900000000000002
97063,0.9900000000000002
121150,0.9900000000000002
99212,0.9900000000000002
95502,0.9900000000000002
99211,0.9900000000000002
105695,0.9900000000000002
99239,0.9900000000000002
87269,0.9900000000000002
97219,0.9900000000000002
112206,0.9900000000000002
98639,0.9900000000000002
120135,0.9900000000000002
99280,0.9900000000000002
122440,0.9900000000000002
95371,0.9900000000000002
111190,0.9900000000000002
99277,0.9900000000000002
95372,0.9900000000000002
111181,0.9900000000000002
111180,0.9900000000000002
112246,0.9900000000000002
95379,0.9900000000000002
95381,0.9900000000000002
121221,0.9900000000000002
112208,0.9900000000000002
95384,0.9900000000000002
120130,0.9900000000000002
111172,0.9900000000000002
112212,0.9900000000000002
99903,0.9900000000000002
99282,0.9900000000000002
111195,0.9900000000000002
99285,0.9900000000000002
112196,0.9900000000000002
99885,0.9900000000000002
111229,0.9900000000000002
111227,0.9900000000000002
99308,0.9900000000000002
99307,0.9900000000000002
95352,0.9900000000000002
111218,0.9900000000000002
99306,0.9900000000000002
98685,0.9900000000000002
122227,0.9900000000000002
99886,0.9900000000000002
99299,0.9900000000000002
111211,0.9900000000000002
122437,0.9900000000000002
95358,0.9900000000000002
111209,0.9900000000000002
97102,0.9900000000000002
99291,0.9900000000000002
99290,0.9900000000000002
120129,0.9900000000000002
112216,0.9900000000000002
120411,0.9900000000000002
99910,0.9900000000000002
121919,0.9900000000000002
99915,0.9900000000000002
99249,0.9900000000000002
95397,0.9900000000000002
111144,0.9900000000000002
112239,0.9900000000000002
111141,0.9900000000000002
95401,0.9900000000000002
112241,0.9900000000000002
111137,0.9900000000000002
111134,0.9900000000000002
122210,0.9900000000000002
97094,0.9900000000000002
95408,0.9900000000000002
99240,0.9900000000000002
95412,0.9900000000000002
120426,0.9900000000000002
112244,0.9900000000000002
112245,0.9900000000000002
95393,0.9900000000000002
95391,0.9900000000000002
99270,0.9900000000000002
112234,0.9900000000000002
112218,0.9900000000000002
111167,0.9900000000000002
97225,0.9900000000000002
95387,0.9900000000000002
112220,0.9900000000000002
111163,0.9900000000000002
111162,0.9900000000000002
99904,0.9900000000000002
95388,0.9900000000000002
121944,0.9900000000000002
99269,0.9900000000000002
112224,0.9900000000000002
122213,0.9900000000000002
99254,0.9900000000000002
120126,0.9900000000000002
99905,0.9900000000000002
111155,0.9900000000000002
120416,0.9900000000000002
99906,0.9900000000000002
95206,0.9900000000000002
111385,0.9900000000000002
99194,0.9900000000000002
121201,0.9900000000000002
111624,0.9900000000000002
84204,0.9900000000000002
94822,0.9900000000000002
99520,0.9900000000000002
94820,0.9900000000000002
111839,0.9900000000000002
87080,0.9900000000000002
99513,0.9900000000000002
87071,0.9900000000000002
111613,0.9900000000000002
94970,0.9900000000000002
111611,0.9900000000000002
111841,0.9900000000000002
95006,0.9900000000000002
120296,0.9900000000000002
111842,0.9900000000000002
99619,0.9900000000000002
111844,0.9900000000000002
94816,0.9900000000000002
120230,0.9900000000000002
111834,0.9900000000000002
94826,0.9900000000000002
99521,0.9900000000000002
120289,0.9900000000000002
94841,0.9900000000000002
111649,0.9900000000000002
99530,0.9900000000000002
99529,0.9900000000000002
97174,0.9900000000000002
111642,0.9900000000000002
94978,0.9900000000000002
111821,0.9900000000000002
120283,0.9900000000000002
111639,0.9900000000000002
111823,0.9900000000000002
111824,0.9900000000000002
99526,0.9900000000000002
99525,0.9900000000000002
94986,0.9900000000000002
99523,0.9900000000000002
99522,0.9900000000000002
111630,0.9900000000000002
97172,0.9900000000000002
111608,0.9900000000000002
94815,0.9900000000000002
99620,0.9900000000000002
99641,0.9900000000000002
99507,0.9900000000000002
111580,0.9900000000000002
99649,0.9900000000000002
120309,0.9900000000000002
87053,0.9900000000000002
99652,0.9900000000000002
111868,0.9900000000000002
99654,0.9900000000000002
111576,0.9900000000000002
120313,0.9900000000000002
120223,0.9900000000000002
97170,0.9900000000000002
94791,0.9900000000000002
99656,0.9900000000000002
111572,0.9900000000000002
111874,0.9900000000000002
121200,0.9900000000000002
99659,0.9900000000000002
99500,0.9900000000000002
120224,0.9900000000000002
87185,0.9900000000000002
99625,0.9900000000000002
95025,0.9900000000000002
111607,0.9900000000000002
122380,0.9900000000000002
122381,0.9900000000000002
122318,0.9900000000000002
122383,0.9900000000000002
111603,0.9900000000000002
111600,0.9900000000000002
111598,0.9900000000000002
122315,0.9900000000000002
111858,0.9900000000000002
120301,0.9900000000000002
95013,0.9900000000000002
111861,0.9900000000000002
111593,0.9900000000000002
99635,0.9900000000000002
95014,0.9900000000000002
95016,0.9900000000000002
95021,0.9900000000000002
122312,0.9900000000000002
111651,0.9900000000000002
111656,0.9900000000000002
111877,0.9900000000000002
87147,0.9900000000000002
111767,0.9900000000000002
111729,0.9900000000000002
111769,0.9900000000000002
98659,0.9900000000000002
97183,0.9900000000000002
94917,0.9900000000000002
120250,0.9900000000000002
111773,0.9900000000000002
122346,0.9900000000000002
111725,0.9900000000000002
94845,0.9900000000000002
122344,0.9900000000000002
122356,0.9900000000000002
99584,0.9900000000000002
99563,0.9900000000000002
87153,0.9900000000000002
94878,0.9900000000000002
99587,0.9900000000000002
122358,0.9900000000000002
111717,0.9900000000000002
99578,0.9900000000000002
111730,0.9900000000000002
94893,0.9900000000000002
111732,0.9900000000000002
120257,0.9900000000000002
120256,0.9900000000000002
111751,0.9900000000000002
111756,0.9900000000000002
99571,0.9900000000000002
111748,0.9900000000000002
111747,0.9900000000000002
111746,0.9900000000000002
94904,0.9900000000000002
111759,0.9900000000000002
111742,0.9900000000000002
111739,0.9900000000000002
99573,0.9900000000000002
99565,0.9900000000000002
94912,0.9900000000000002
111736,0.9900000000000002
111735,0.9900000000000002
111734,0.9900000000000002
111733,0.9900000000000002
99561,0.9900000000000002
111787,0.9900000000000002
111715,0.9900000000000002
120271,0.9900000000000002
111685,0.9900000000000002
94950,0.9900000000000002
111681,0.9900000000000002
99550,0.9900000000000002
99547,0.9900000000000002
99546,0.9900000000000002
94957,0.9900000000000002
99599,0.9900000000000002
111672,0.9900000000000002
111670,0.9900000000000002
120278,0.9900000000000002
111661,0.9900000000000002
121209,0.9900000000000002
122367,0.9900000000000002
99534,0.9900000000000002
99605,0.9900000000000002
122327,0.9900000000000002
120280,0.9900000000000002
111816,0.9900000000000002
111686,0.9900000000000002
111804,0.9900000000000002
99588,0.9900000000000002
94861,0.9900000000000002
94926,0.9900000000000002
122342,0.9900000000000002
111711,0.9900000000000002
111710,0.9900000000000002
99592,0.9900000000000002
111794,0.9900000000000002
99554,0.9900000000000002
99594,0.9900000000000002
99595,0.9900000000000002
111707,0.9900000000000002
111706,0.9900000000000002
111698,0.9900000000000002
122334,0.9900000000000002
111693,0.9900000000000002
111692,0.9900000000000002
94863,0.9900000000000002
111691,0.9900000000000002
94942,0.9900000000000002
111802,0.9900000000000002
99660,0.9900000000000002
94770,0.9900000000000002
99742,0.9900000000000002
99710,0.9900000000000002
111444,0.9900000000000002
99704,0.9900000000000002
99705,0.9900000000000002
99706,0.9900000000000002
94700,0.9900000000000002
111962,0.9900000000000002
111443,0.9900000000000002
99708,0.9900000000000002
111441,0.9900000000000002
99449,0.9900000000000002
111942,0.9900000000000002
121935,0.9900000000000002
99438,0.9900000000000002
120198,0.9900000000000002
95163,0.9900000000000002
111432,0.9900000000000002
111431,0.9900000000000002
121190,0.9900000000000002
94691,0.9900000000000002
94688,0.9900000000000002
122285,0.9900000000000002
111448,0.9900000000000002
99702,0.9900000000000002
111955,0.9900000000000002
111944,0.9900000000000002
99700,0.9900000000000002
111470,0.9900000000000002
95130,0.9900000000000002
99463,0.9900000000000002
111467,0.9900000000000002
94717,0.9900000000000002
99459,0.9900000000000002
94714,0.9900000000000002
120344,0.9900000000000002
94711,0.9900000000000002
120345,0.9900000000000002
99455,0.9900000000000002
95148,0.9900000000000002
94710,0.9900000000000002
111452,0.9900000000000002
122286,0.9900000000000002
94709,0.9900000000000002
111954,0.9900000000000002
111974,0.9900000000000002
111975,0.9900000000000002
99713,0.9900000000000002
97194,0.9900000000000002
95193,0.9900000000000002
95197,0.9900000000000002
112005,0.9900000000000002
120186,0.9900000000000002
112007,0.9900000000000002
99735,0.9900000000000002
121187,0.9900000000000002
120184,0.9900000000000002
99408,0.9900000000000002
112012,0.9900000000000002
99737,0.9900000000000002
99405,0.9900000000000002
120362,0.9900000000000002
99403,0.9900000000000002
111390,0.9900000000000002
112018,0.9900000000000002
120366,0.9900000000000002
97141,0.9900000000000002
111387,0.9900000000000002
99734,0.9900000000000002
97190,0.9900000000000002
99430,0.9900000000000002
111413,0.9900000000000002
99426,0.9900000000000002
120196,0.9900000000000002
99718,0.9900000000000002
111425,0.9900000000000002
111423,0.9900000000000002
95173,0.9900000000000002
97189,0.9900000000000002
122397,0.9900000000000002
95175,0.9900000000000002
99724,0.9900000000000002
99727,0.9900000000000002
95176,0.9900000000000002
122281,0.9900000000000002
111990,0.9900000000000002
111992,0.9900000000000002
95180,0.9900000000000002
111416,0.9900000000000002
99422,0.9900000000000002
99413,0.9900000000000002
95127,0.9900000000000002
95125,0.9900000000000002
94769,0.9900000000000002
122302,0.9900000000000002
94762,0.9900000000000002
111544,0.9900000000000002
120216,0.9900000000000002
111900,0.9900000000000002
111541,0.9900000000000002
99492,0.9900000000000002
97163,0.9900000000000002
99679,0.9900000000000002
111537,0.9900000000000002
95071,0.9900000000000002
111941,0.9900000000000002
99486,0.9900000000000002
99680,0.9900000000000002
95083,0.9900000000000002
94750,0.9900000000000002
87030,0.9900000000000002
95086,0.9900000000000002
95087,0.9900000000000002
87212,0.9900000000000002
111522,0.9900000000000002
95065,0.9900000000000002
111895,0.9900000000000002
111548,0.9900000000000002
87203,0.9900000000000002
111880,0.9900000000000002
111566,0.9900000000000002
111564,0.9900000000000002
99662,0.9900000000000002
121199,0.9900000000000002
122386,0.9900000000000002
97167,0.9900000000000002
95039,0.9900000000000002
99494,0.9900000000000002
111554,0.9900000000000002
111886,0.9900000000000002
95045,0.9900000000000002
95048,0.9900000000000002
120321,0.9900000000000002
120221,0.9900000000000002
111890,0.9900000000000002
99670,0.9900000000000002
95058,0.9900000000000002
95063,0.9900000000000002
111520,0.9900000000000002
98672,0.9900000000000002
111516,0.9900000000000002
99691,0.9900000000000002
97154,0.9900000000000002
111496,0.9900000000000002
95107,0.9900000000000002
86934,0.9900000000000002
111488,0.9900000000000002
111487,0.9900000000000002
111933,0.9900000000000002
111485,0.9900000000000002
111484,0.9900000000000002
111483,0.9900000000000002
111935,0.9900000000000002
95116,0.9900000000000002
111480,0.9900000000000002
95117,0.9900000000000002
120340,0.9900000000000002
94725,0.9900000000000002
111476,0.9900000000000002
95122,0.9900000000000002
99698,0.9900000000000002
111498,0.9900000000000002
111499,0.9900000000000002
99480,0.9900000000000002
94735,0.9900000000000002
99479,0.9900000000000002
95098,0.9900000000000002
99477,0.9900000000000002
99684,0.9900000000000002
120332,0.9900000000000002
111508,0.9900000000000002
111919,0.9900000000000002
99689,0.9900000000000002
99476,0.9900000000000002
111505,0.9900000000000002
120210,0.9900000000000002
111922,0.9900000000000002
99690,0.9900000000000002
99474,0.9900000000000002
120208,0.9900000000000002
95103,0.9900000000000002
111501,0.9900000000000002
111926,0.9900000000000002
99465,0.9900000000000002
97035,0.9900000000000002
94900,0.9900000000000002
98703,0.9900000000000002
122124,0.9900000000000002
112556,0.9900000000000002
99041,0.9900000000000002
121037,0.9900000000000002
112558,0.9900000000000002
105472,0.9900000000000002
105470,0.9900000000000002
105469,0.9900000000000002
98804,0.9900000000000002
121034,0.9900000000000002
112554,0.9900000000000002
112563,0.9900000000000002
120667,0.9900000000000002
96784,0.9900000000000002
120030,0.9900000000000002
120668,0.9900000000000002
122120,0.9900000000000002
105464,0.9900000000000002
105463,0.9900000000000002
98802,0.9900000000000002
105476,0.9900000000000002
105459,0.9900000000000002
99045,0.9900000000000002
96826,0.9900000000000002
105492,0.9900000000000002
97265,0.9900000000000002
98785,0.9900000000000002
99047,0.9900000000000002
122132,0.9900000000000002
100070,0.9900000000000002
121997,0.9900000000000002
96810,0.9900000000000002
105477,0.9900000000000002
112544,0.9900000000000002
96808,0.9900000000000002
112545,0.9900000000000002
105483,0.9900000000000002
122494,0.9900000000000002
105479,0.9900000000000002
100081,0.9900000000000002
98797,0.9900000000000002
121032,0.9900000000000002
100096,0.9900000000000002
96758,0.9900000000000002
96769,0.9900000000000002
112585,0.9900000000000002
100115,0.9900000000000002
120685,0.9900000000000002
120686,0.9900000000000002
99029,0.9900000000000002
100120,0.9900000000000002
121024,0.9900000000000002
120689,0.9900000000000002
99027,0.9900000000000002
98810,0.9900000000000002
98819,0.9900000000000002
105437,0.9900000000000002
120697,0.9900000000000002
96763,0.9900000000000002
96761,0.9900000000000002
96760,0.9900000000000002
105436,0.9900000000000002
105433,0.9900000000000002
105443,0.9900000000000002
112582,0.9900000000000002
96782,0.9900000000000002
100108,0.9900000000000002
100097,0.9900000000000002
122500,0.9900000000000002
99034,0.9900000000000002
96779,0.9900000000000002
98807,0.9900000000000002
105452,0.9900000000000002
96775,0.9900000000000002
96774,0.9900000000000002
105450,0.9900000000000002
100112,0.9900000000000002
99033,0.9900000000000002
105448,0.9900000000000002
120673,0.9900000000000002
121028,0.9900000000000002
105447,0.9900000000000002
99032,0.9900000000000002
112579,0.9900000000000002
105445,0.9900000000000002
105495,0.9900000000000002
121054,0.9900000000000002
121055,0.9900000000000002
100026,0.9900000000000002
96865,0.9900000000000002
98624,0.9900000000000002
121237,0.9900000000000002
100023,0.9900000000000002
105546,0.9900000000000002
112492,0.9900000000000002
120601,0.9900000000000002
98763,0.9900000000000002
112495,0.9900000000000002
120598,0.9900000000000002
100032,0.9900000000000002
99065,0.9900000000000002
99064,0.9900000000000002
105537,0.9900000000000002
121079,0.9900000000000002
121077,0.9900000000000002
122485,0.9900000000000002
100040,0.9900000000000002
96867,0.9900000000000002
98755,0.9900000000000002
122491,0.9900000000000002
112480,0.9900000000000002
96892,0.9900000000000002
112474,0.9900000000000002
122148,0.9900000000000002
96890,0.9900000000000002
121089,0.9900000000000002
105558,0.9900000000000002
105555,0.9900000000000002
105554,0.9900000000000002
120583,0.9900000000000002
120588,0.9900000000000002
96889,0.9900000000000002
100022,0.9900000000000002
96887,0.9900000000000002
112483,0.9900000000000002
96886,0.9900000000000002
112485,0.9900000000000002
122144,0.9900000000000002
96885,0.9900000000000002
96862,0.9900000000000002
96861,0.9900000000000002
120048,0.9900000000000002
112528,0.9900000000000002
99052,0.9900000000000002
120625,0.9900000000000002
112521,0.9900000000000002
121061,0.9900000000000002
105510,0.9900000000000002
105509,0.9900000000000002
100053,0.9900000000000002
121057,0.9900000000000002
96836,0.9900000000000002
99059,0.9900000000000002
99051,0.9900000000000002
121993,0.9900000000000002
120642,0.9900000000000002
96834,0.9900000000000002
100061,0.9900000000000002
99048,0.9900000000000002
96832,0.9900000000000002
96830,0.9900000000000002
99054,0.9900000000000002
98780,0.9900000000000002
98773,0.9900000000000002
97262,0.9900000000000002
99192,0.9900000000000002
105528,0.9900000000000002
105523,0.9900000000000002
105522,0.9900000000000002
112510,0.9900000000000002
98769,0.9900000000000002
105519,0.9900000000000002
96858,0.9900000000000002
121990,0.9900000000000002
105517,0.9900000000000002
98772,0.9900000000000002
112514,0.9900000000000002
112517,0.9900000000000002
121068,0.9900000000000002
96849,0.9900000000000002
99056,0.9900000000000002
105515,0.9900000000000002
120700,0.9900000000000002
105429,0.9900000000000002
96897,0.9900000000000002
98947,0.9900000000000002
112660,0.9900000000000002
112661,0.9900000000000002
98876,0.9900000000000002
120802,0.9900000000000002
98957,0.9900000000000002
112663,0.9900000000000002
98953,0.9900000000000002
98951,0.9900000000000002
100178,0.9900000000000002
98959,0.9900000000000002
120814,0.9900000000000002
100179,0.9900000000000002
112671,0.9900000000000002
98946,0.9900000000000002
105369,0.9900000000000002
112674,0.9900000000000002
98880,0.9900000000000002
105367,0.9900000000000002
100175,0.9900000000000002
112658,0.9900000000000002
98882,0.9900000000000002
122077,0.9900000000000002
96668,0.9900000000000002
96667,0.9900000000000002
112647,0.9900000000000002
96663,0.9900000000000002
120008,0.9900000000000002
120789,0.9900000000000002
96660,0.9900000000000002
96654,0.9900000000000002
100165,0.9900000000000002
105375,0.9900000000000002
120973,0.9900000000000002
122029,0.9900000000000002
112653,0.9900000000000002
120794,0.9900000000000002
98961,0.9900000000000002
98960,0.9900000000000002
100166,0.9900000000000002
98871,0.9900000000000002
120945,0.9900000000000002
98251,0.9900000000000002
100138,0.9900000000000002
98901,0.9900000000000002
122042,0.9900000000000002
100201,0.9900000000000002
105345,0.9900000000000002
120867,0.9900000000000002
120868,0.9900000000000002
120870,0.9900000000000002
120901,0.9900000000000002
98922,0.9900000000000002
119994,0.9900000000000002
120913,0.9900000000000002
98905,0.9900000000000002
120880,0.9900000000000002
100204,0.9900000000000002
98911,0.9900000000000002
122050,0.9900000000000002
98909,0.9900000000000002
122052,0.9900000000000002
120892,0.9900000000000002
120856,0.9900000000000002
98931,0.9900000000000002
120824,0.9900000000000002
97288,0.9900000000000002
112677,0.9900000000000002
120832,0.9900000000000002
112679,0.9900000000000002
98939,0.9900000000000002
98885,0.9900000000000002
122039,0.9900000000000002
122514,0.9900000000000002
120924,0.9900000000000002
105354,0.9900000000000002
120855,0.9900000000000002
120845,0.9900000000000002
105353,0.9900000000000002
98886,0.9900000000000002
120847,0.9900000000000002
98887,0.9900000000000002
105351,0.9900000000000002
122062,0.9900000000000002
98933,0.9900000000000002
100160,0.9900000000000002
121245,0.9900000000000002
105388,0.9900000000000002
96732,0.9900000000000002
98837,0.9900000000000002
98838,0.9900000000000002
105410,0.9900000000000002
122507,0.9900000000000002
105408,0.9900000000000002
96738,0.9900000000000002
100146,0.9900000000000002
120733,0.9900000000000002
98840,0.9900000000000002
120720,0.9900000000000002
96726,0.9900000000000002
96724,0.9900000000000002
100147,0.9900000000000002
122018,0.9900000000000002
100148,0.9900000000000002
98622,0.9900000000000002
96718,0.9900000000000002
120992,0.9900000000000002
120724,0.9900000000000002
121008,0.9900000000000002
98965,0.9900000000000002
120707,0.9900000000000002
112601,0.9900000000000002
99017,0.9900000000000002
98822,0.9900000000000002
120018,0.9900000000000002
112604,0.9900000000000002
121017,0.9900000000000002
98823,0.9900000000000002
100140,0.9900000000000002
122011,0.9900000000000002
105415,0.9900000000000002
96750,0.9900000000000002
120708,0.9900000000000002
99014,0.9900000000000002
122104,0.9900000000000002
112607,0.9900000000000002
96747,0.9900000000000002
98827,0.9900000000000002
99009,0.9900000000000002
98846,0.9900000000000002
98849,0.9900000000000002
120752,0.9900000000000002
112634,0.9900000000000002
98865,0.9900000000000002
96683,0.9900000000000002
120976,0.9900000000000002
98974,0.9900000000000002
120778,0.9900000000000002
96678,0.9900000000000002
98621,0.9900000000000002
96676,0.9900000000000002
96673,0.9900000000000002
112618,0.9900000000000002
98972,0.9900000000000002
98868,0.9900000000000002
100157,0.9900000000000002
122509,0.9900000000000002
98970,0.9900000000000002
98612,0.9900000000000002
96671,0.9900000000000002
122080,0.9900000000000002
120980,0.9900000000000002
105394,0.9900000000000002
122087,0.9900000000000002
120768,0.9900000000000002
120987,0.9900000000000002
100149,0.9900000000000002
112624,0.9900000000000002
105401,0.9900000000000002
112626,0.9900000000000002
120756,0.9900000000000002
122093,0.9900000000000002
98854,0.9900000000000002
120761,0.9900000000000002
98988,0.9900000000000002
112628,0.9900000000000002
96695,0.9900000000000002
105397,0.9900000000000002
120764,0.9900000000000002
100152,0.9900000000000002
98861,0.9900000000000002
112631,0.9900000000000002
105561,0.9900000000000002
112506,0.9900000000000002
99179,0.9900000000000002
120520,0.9900000000000002
112404,0.9900000000000002
122174,0.9900000000000002
99989,0.9900000000000002
120086,0.9900000000000002
99130,0.9900000000000002
112407,0.9900000000000002
105661,0.9900000000000002
105664,0.9900000000000002
105618,0.9900000000000002
112411,0.9900000000000002
99990,0.9900000000000002
105612,0.9900000000000002
112414,0.9900000000000002
105611,0.9900000000000002
99178,0.9900000000000002
99133,0.9900000000000002
99984,0.9900000000000002
112439,0.9900000000000002
112401,0.9900000000000002
96953,0.9900000000000002
112391,0.9900000000000002
121962,0.9900000000000002
98718,0.9900000000000002
96945,0.9900000000000002
105624,0.9900000000000002
120480,0.9900000000000002
112394,0.9900000000000002
112395,0.9900000000000002
97009,0.9900000000000002
120479,0.9900000000000002
95595,0.9900000000000002
112397,0.9900000000000002
120068,0.9900000000000002
122190,0.9900000000000002
112416,0.9900000000000002
99121,0.9900000000000002
99995,0.9900000000000002
99959,0.9900000000000002
121105,0.9900000000000002
105589,0.9900000000000002
97014,0.9900000000000002
120552,0.9900000000000002
105672,0.9900000000000002
122158,0.9900000000000002
96934,0.9900000000000002
105674,0.9900000000000002
112433,0.9900000000000002
95586,0.9900000000000002
99180,0.9900000000000002
121959,0.9900000000000002
112434,0.9900000000000002
105587,0.9900000000000002
98725,0.9900000000000002
120089,0.9900000000000002
99102,0.9900000000000002
96940,0.9900000000000002
99107,0.9900000000000002
95593,0.9900000000000002
112418,0.9900000000000002
112419,0.9900000000000002
97252,0.9900000000000002
120536,0.9900000000000002
99119,0.9900000000000002
99958,0.9900000000000002
105591,0.9900000000000002
105601,0.9900000000000002
112327,0.9900000000000002
99997,0.9900000000000002
122164,0.9900000000000002
120542,0.9900000000000002
105592,0.9900000000000002
120516,0.9900000000000002
99140,0.9900000000000002
87379,0.9900000000000002
120500,0.9900000000000002
121969,0.9900000000000002
97250,0.9900000000000002
96985,0.9900000000000002
99157,0.9900000000000002
96984,0.9900000000000002
121134,0.9900000000000002
105636,0.9900000000000002
112364,0.9900000000000002
112365,0.9900000000000002
121133,0.9900000000000002
105635,0.9900000000000002
97247,0.9900000000000002
96983,0.9900000000000002
112367,0.9900000000000002
121132,0.9900000000000002
99980,0.9900000000000002
98714,0.9900000000000002
105642,0.9900000000000002
96996,0.9900000000000002
99968,0.9900000000000002
120482,0.9900000000000002
99972,0.9900000000000002
120080,0.9900000000000002
99974,0.9900000000000002
105647,0.9900000000000002
98629,0.9900000000000002
99162,0.9900000000000002
105646,0.9900000000000002
99976,0.9900000000000002
112353,0.9900000000000002
99170,0.9900000000000002
99169,0.9900000000000002
122189,0.9900000000000002
112368,0.9900000000000002
98716,0.9900000000000002
105625,0.9900000000000002
105633,0.9900000000000002
96966,0.9900000000000002
112380,0.9900000000000002
105627,0.9900000000000002
99143,0.9900000000000002
120511,0.9900000000000002
112382,0.9900000000000002
96964,0.9900000000000002
105659,0.9900000000000002
121976,0.9900000000000002
112384,0.9900000000000002
105626,0.9900000000000002
96958,0.9900000000000002
122179,0.9900000000000002
99142,0.9900000000000002
112387,0.9900000000000002
121125,0.9900000000000002
96969,0.9900000000000002
99145,0.9900000000000002
120503,0.9900000000000002
105632,0.9900000000000002
99149,0.9900000000000002
112371,0.9900000000000002
122467,0.9900000000000002
99982,0.9900000000000002
112375,0.9900000000000002
112376,0.9900000000000002
112379,0.9900000000000002
120082,0.9900000000000002
112340,0.9900000000000002
97000,0.9900000000000002
97003,0.9900000000000002
99983,0.9900000000000002
99147,0.9900000000000002
105584,0.9900000000000002
99172,0.9900000000000002
100009,0.9900000000000002
96929,0.9900000000000002
122195,0.9900000000000002
121141,0.9900000000000002
87384,0.9900000000000002
97256,0.9900000000000002
99182,0.9900000000000002
97240,0.9900000000000002
100012,0.9900000000000002
112317,0.9900000000000002
112318,0.9900000000000002
99946,0.9900000000000002
95568,0.9900000000000002
99181,0.9900000000000002
98704,0.9900000000000002
120467,0.9900000000000002
98735,0.9900000000000002
95572,0.9900000000000002
120573,0.9900000000000002
121102,0.9900000000000002
95538,0.9900000000000002
96912,0.9900000000000002
112305,0.9900000000000002
105580,0.9900000000000002
120463,0.9900000000000002
112314,0.9900000000000002
105684,0.9900000000000002
105563,0.9900000000000002
122152,0.9900000000000002
112461,0.9900000000000002
97238,0.9900000000000002
100015,0.9900000000000002
120466,0.9900000000000002
122477,0.9900000000000002
99088,0.9900000000000002
96922,0.9900000000000002
105571,0.9900000000000002
95546,0.9900000000000002
99089,0.9900000000000002
96915,0.9900000000000002
99091,0.9900000000000002
99950,0.9900000000000002
112464,0.9900000000000002
